,Date,VTSMX,VTSMX Div,VEURX,VEURX Div,VUSTX,VUSTX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Enter 4,Shares 4,Capital
13,1995-10-18,14.61,0.0,13.91,0.0,10.58,0.0,10.77,0.0,10.78,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,229.25273382291576,VUSTX,241.77949709864603,9983.215962350918
14,1995-10-19,14.66,0.0,13.88,0.0,10.6,0.0,10.83,0.0,10.8,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,229.25273382291576,VUSTX,241.77949709864603,9995.839535361021
15,1995-10-20,14.58,0.0,13.89,0.0,10.54,0.0,10.96,0.0,10.82,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,229.25273382291576,VUSTX,241.77949709864603,9955.642880236755
16,1995-10-23,14.52,0.0,13.75,0.0,10.52,0.0,10.99,0.0,10.76,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,229.25273382291576,VUSTX,241.77949709864603,9910.837502910326
17,1995-10-24,14.54,0.0,13.79,0.0,10.59,0.0,10.87,0.0,10.68,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,229.25273382291576,VUSTX,241.77949709864603,9954.409926847275
18,1995-10-25,14.42,0.0,13.84,0.0,10.59,0.0,10.75,0.0,10.57,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,229.25273382291576,VUSTX,241.77949709864603,9942.780246377512
19,1995-10-26,14.28,0.0,13.72,0.0,10.53,0.0,10.6,0.0,10.41,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,229.25273382291576,VUSTX,241.77949709864603,9868.99097324059
20,1995-10-27,14.34,0.0,13.64,0.0,10.55,0.0,10.42,0.0,10.43,0.0,VTSMX,171.58544955387782,VUSTX,231.70089520800423,VUSTX,229.25273382291576,VUSTX,241.77949709864603,9874.36982726953
21,1995-10-30,14.44,0.0,13.78,0.0,10.56,0.0,10.5,0.0,10.46,0.0,VTSMX,171.58544955387782,VUSTX,231.70089520800423,VUSTX,229.25273382291576,VUSTX,241.77949709864603,9898.555703486214
22,1995-10-31,14.4,0.0,13.87,0.0,10.59,0.057,10.55,0.0,10.46,0.0,VTSMX,171.58544955387782,VUSTX,232.94801050799063,VUSTX,230.48667205029122,VUSTX,243.080859830905,9952.830067477329
23,1995-11-01,14.47,0.0,13.83,0.0,10.63,0.0,10.44,0.0,10.36,0.0,VTSMX,171.58544955387782,VUSTX,232.94801050799063,VUSTX,230.48667205029122,VUSTX,243.080859830905,9993.101670641669
24,1995-11-02,14.62,0.0,13.86,0.0,10.67,0.0,10.56,0.0,10.27,0.0,VTSMX,171.58544955387782,VUSTX,232.94801050799063,VUSTX,230.48667205029122,VUSTX,243.080859830905,10047.100109770317
25,1995-11-03,14.66,0.0,13.88,0.0,10.65,0.0,10.57,0.0,10.3,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10039.833216904688
26,1995-11-06,14.63,0.0,13.85,0.0,10.64,0.0,10.61,0.0,10.26,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10024.58781027813
27,1995-11-07,14.56,0.0,13.9,0.0,10.61,0.0,10.59,0.0,10.23,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10007.306749221474
28,1995-11-08,14.67,0.0,13.94,0.0,10.68,0.0,10.59,0.0,10.15,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10066.480432998927
29,1995-11-09,14.72,0.0,13.93,0.0,10.63,0.0,10.64,0.0,10.13,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10049.59393960885
30,1995-11-10,14.71,0.0,13.87,0.0,10.58,0.0,10.69,0.0,10.02,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10013.475372876988
31,1995-11-13,14.69,0.0,13.8,0.0,10.64,0.0,10.56,0.0,9.83,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10025.94599088281
32,1995-11-14,14.6,0.0,13.87,0.0,10.62,0.0,10.58,0.0,9.81,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10013.543674701308
33,1995-11-15,14.68,0.0,13.97,0.0,10.59,0.0,10.56,0.0,9.82,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10030.937377446287
34,1995-11-16,14.77,0.0,14.05,0.0,10.64,0.0,10.55,0.0,9.91,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10084.357558689882
35,1995-11-17,14.83,0.0,14.05,0.0,10.66,0.0,10.63,0.0,9.95,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10104.124036300738
36,1995-11-20,14.75,0.0,14.08,0.0,10.63,0.0,10.83,0.0,9.92,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10081.552342201123
37,1995-11-21,14.78,0.0,14.09,0.0,10.61,0.0,10.85,0.0,10.08,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10079.015944323826
38,1995-11-22,14.76,0.0,14.14,0.0,10.61,0.0,10.83,0.0,10.21,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10084.5211817013
39,1995-11-24,14.8,0.0,14.14,0.0,10.64,0.0,10.78,0.0,10.18,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10105.591625639892
40,1995-11-27,14.84,0.0,14.12,0.0,10.68,0.0,10.87,0.0,10.18,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10127.822966349875
41,1995-11-28,14.95,0.0,14.08,0.0,10.67,0.0,11.01,0.0,10.25,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10134.812133387146
42,1995-11-29,15.01,0.0,14.03,0.0,10.69,0.0,10.93,0.0,10.39,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,230.48667205029122,VUSTX,243.080859830905,10145.641664629451
43,1995-11-30,15.0,0.0,13.95,0.0,10.78,0.055,11.07,0.0,10.5,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VUSTX,231.66262445871106,VUSTX,244.32106829943004,10198.293988067
44,1995-12-01,15.02,0.0,14.0,0.0,10.82,0.0,11.19,0.0,10.6,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VUSTX,244.32106829943004,10229.701991136957
45,1995-12-04,15.18,0.0,13.97,0.0,10.93,0.0,11.28,0.0,10.73,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VUSTX,244.32106829943004,10298.82905080009
46,1995-12-05,15.26,0.0,14.06,0.0,10.9,0.0,11.24,0.0,10.71,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VUSTX,244.32106829943004,10312.352652382055
47,1995-12-06,15.29,0.0,14.06,0.0,10.9,0.0,11.29,0.0,10.74,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VUSTX,244.32106829943004,10328.700348114617
48,1995-12-07,15.19,0.0,14.03,0.0,10.86,0.0,11.48,0.0,10.7,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VUSTX,244.32106829943004,10338.967295140725
49,1995-12-08,15.22,0.0,13.95,0.0,10.87,0.0,11.4,0.0,10.65,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VEIEX,249.3680762830802,10314.338743527136
50,1995-12-11,15.26,0.0,14.03,0.0,10.89,0.0,11.39,0.0,10.62,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VEIEX,249.3680762830802,10325.780206961292
51,1995-12-12,15.23,0.0,14.04,0.0,10.88,0.0,11.37,0.0,10.67,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VEIEX,249.3680762830802,10330.40838366416
52,1995-12-13,15.29,0.0,13.99,0.0,10.86,0.0,11.38,0.0,10.63,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VEIEX,249.3680762830802,10324.031867666707
53,1995-12-14,15.17,0.0,14.13,0.0,10.85,0.0,11.47,0.0,10.62,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VEIEX,249.3680762830802,10346.131620832064
54,1995-12-15,15.14,0.0,14.09,0.0,10.84,0.0,11.38,0.0,10.65,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VEIEX,249.3680762830802,10321.155304496391
55,1995-12-18,14.88,0.0,14.01,0.0,10.72,0.0,11.41,0.0,10.59,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VEIEX,249.3680762830802,10254.001968193284
56,1995-12-19,15.03,0.0,13.88,0.0,10.81,0.0,11.31,0.0,10.56,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VEIEX,249.3680762830802,10226.622418287741
57,1995-12-20,14.95,0.0,13.97,0.0,10.81,0.0,11.49,0.0,10.8,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VEIEX,249.3680762830802,10329.150900180179
58,1995-12-21,15.06,0.0,14.04,0.0,10.81,0.0,11.61,0.0,10.93,0.0,VTSMX,171.58544955387782,VEURX,178.7389273710447,VPACX,224.00264491896814,VEIEX,249.3680762830802,10419.835191854154
59,1995-12-22,14.91,0.1,14.18,0.0,10.87,0.0,11.6,0.0,10.97,0.0,VTSMX,172.73625739796822,VEURX,178.7389273710447,VPACX,224.00264491896814,VEIEX,249.3680762830802,10444.01406581054
60,1995-12-26,14.96,0.0,14.26,0.0,10.89,0.0,11.63,0.0,10.94,0.0,VTSMX,172.73625739796822,VEURX,178.7389273710447,VPACX,224.00264491896814,VEIEX,249.3680762830802,10466.189029929199
61,1995-12-27,14.99,0.0,14.01,0.36,10.93,0.0,11.54,0.11,10.72,0.18,VTSMX,172.73625739796822,VEURX,183.33179060113576,VPACX,226.13785210623732,VEIEX,253.55522681768417,10485.537729509007
62,1995-12-28,14.98,0.0,14.02,0.0,10.96,0.0,11.46,0.0,10.71,0.0,VTSMX,172.73625739796822,VEURX,183.33179060113576,VPACX,226.13785210623732,VEIEX,253.55522681768417,10465.017104404365
63,1995-12-29,15.04,0.0,14.02,0.0,10.79,0.281,11.5,0.0,10.74,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,174.40215177421913,10492.033450737023
64,1996-01-02,15.14,0.0,14.12,0.0,10.77,0.0,11.44,0.0,10.85,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,174.40215177421913,10541.36252804153
65,1996-01-03,15.14,0.0,14.26,0.0,10.79,0.0,11.45,0.0,11.2,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,174.40215177421913,10655.315858767504
66,1996-01-04,15.02,0.0,14.16,0.0,10.71,0.0,11.68,0.0,11.35,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,174.40215177421913,10704.772916008393
67,1996-01-05,14.99,0.0,14.22,0.0,10.68,0.0,11.78,0.0,11.35,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,174.40215177421913,10733.575047912002
68,1996-01-08,15.03,0.0,14.22,0.0,10.69,0.0,11.67,0.0,11.37,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,174.40215177421913,10720.346048109293
69,1996-01-09,14.81,0.0,14.19,0.0,10.66,0.0,11.64,0.0,11.29,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,174.40215177421913,10649.983992826352
70,1996-01-10,14.56,0.0,14.09,0.0,10.55,0.0,11.61,0.0,11.22,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,174.40215177421913,10563.735819890875
71,1996-01-11,14.68,0.0,14.03,0.0,10.55,0.0,11.55,0.0,11.3,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,174.40215177421913,10579.291626333845
72,1996-01-12,14.66,0.0,14.11,0.0,10.57,0.0,11.47,0.0,11.41,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VUSTX,241.8860496698252,10599.388882389323
73,1996-01-15,14.59,0.0,14.03,0.0,10.57,0.0,11.47,0.0,11.49,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VUSTX,241.8860496698252,10603.959882280198
74,1996-01-16,14.74,0.0,14.09,0.0,10.65,0.0,11.51,0.0,11.48,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VUSTX,241.8860496698252,10641.217422020613
75,1996-01-17,14.73,0.0,14.0,0.0,10.73,0.0,11.53,0.0,11.47,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VUSTX,241.8860496698252,10645.849637872629
76,1996-01-18,14.78,0.0,14.04,0.0,10.76,0.0,11.42,0.0,11.39,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VUSTX,241.8860496698252,10615.961955539786
77,1996-01-19,14.88,0.0,14.02,0.0,10.78,0.0,11.44,0.0,11.56,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,175.2373397473599,10663.138375189692
78,1996-01-22,14.93,0.0,14.02,0.0,10.69,0.0,11.32,0.0,11.7,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,175.2373397473599,10678.72163547391
79,1996-01-23,14.93,0.0,13.93,0.0,10.64,0.0,11.28,0.0,11.77,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,175.2373397473599,10669.85594366807
80,1996-01-24,15.09,0.0,14.0,0.0,10.71,0.0,11.25,0.0,11.7,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,175.2373397473599,10687.051662611782
81,1996-01-25,15.03,0.0,14.02,0.0,10.61,0.0,11.35,0.0,11.74,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,187.09046809445476,VTSMX,175.2373397473599,10712.857118629214
82,1996-01-26,15.12,0.0,13.84,0.0,10.69,0.0,11.41,0.0,11.71,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VUSTX,242.22002604558034,VTSMX,175.2373397473599,10701.310616970262
83,1996-01-29,15.18,0.0,13.89,0.0,10.64,0.0,11.39,0.0,11.68,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VUSTX,242.22002604558034,VTSMX,175.2373397473599,10687.82526337668
84,1996-01-30,15.32,0.0,13.93,0.0,10.7,0.0,11.37,0.0,11.78,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VUSTX,242.22002604558034,VTSMX,175.2373397473599,10746.752735502849
85,1996-01-31,15.44,0.0,14.1,0.0,10.73,0.054000000000000006,11.54,0.0,11.85,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VUSTX,243.4390271086243,VTSMX,175.2373397473599,10843.998562362474
86,1996-02-01,15.51,0.0,14.1,0.0,10.67,0.0,11.58,0.0,11.94,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VUSTX,243.4390271086243,VTSMX,175.2373397473599,10872.762858872471
87,1996-02-02,15.48,0.0,14.16,0.0,10.6,0.0,11.59,0.0,12.12,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10896.706917631032
88,1996-02-05,15.59,0.0,14.17,0.0,10.59,0.0,11.62,0.0,12.13,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10927.090289480873
89,1996-02-06,15.7,0.0,14.2,0.0,10.61,0.0,11.6,0.0,12.1,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10939.944867073867
90,1996-02-07,15.76,0.0,14.16,0.0,10.6,0.0,11.66,0.0,12.04,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10942.201273281678
91,1996-02-08,15.89,0.0,14.1,0.0,10.59,0.0,11.64,0.0,11.99,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10937.274849644222
92,1996-02-09,15.9,0.0,14.09,0.0,10.6,0.0,11.56,0.0,11.88,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10892.092777705444
93,1996-02-12,15.99,0.0,14.14,0.0,10.66,0.0,11.59,0.0,11.86,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10918.933980954333
94,1996-02-13,15.96,0.0,14.19,0.0,10.67,0.0,11.5,0.0,11.88,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10907.145300057355
95,1996-02-14,15.89,0.0,14.21,0.0,10.62,0.0,11.58,0.0,11.92,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10926.539528239144
96,1996-02-15,15.84,0.0,14.23,0.0,10.54,0.0,11.64,0.0,11.97,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10947.319029208948
97,1996-02-16,15.79,0.0,14.3,0.0,10.45,0.0,11.69,0.0,11.98,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10965.160306167305
98,1996-02-20,15.62,0.0,14.12,0.0,10.26,0.0,11.52,0.0,11.94,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10854.023556128468
99,1996-02-21,15.79,0.0,14.2,0.0,10.27,0.0,11.5,0.0,11.96,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10898.71554393771
100,1996-02-22,16.040001,0.0,14.29,0.0,10.31,0.0,11.48,0.0,11.95,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10951.922209461147
101,1996-02-23,16.049999,0.0,14.41,0.0,10.23,0.0,11.47,0.0,11.95,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10973.261607134547
102,1996-02-26,15.88,0.0,14.34,0.0,10.19,0.0,11.53,0.0,11.88,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10927.304257873571
103,1996-02-27,15.82,0.0,14.35,0.0,10.16,0.0,11.38,0.0,11.83,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10872.187820894436
104,1996-02-28,15.79,0.0,14.42,0.0,10.15,0.0,11.35,0.0,11.8,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10865.517711281593
105,1996-02-29,15.69,0.0,14.34,0.0,10.15,0.051,11.4,0.0,11.66,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10810.627611758371
106,1996-03-01,15.75,0.0,14.42,0.0,10.26,0.0,11.39,0.0,11.8,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10867.631725040164
107,1996-03-04,15.89,0.0,14.43,0.0,10.31,0.0,11.37,0.0,11.9,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10913.848349902575
108,1996-03-05,16.0,0.0,14.39,0.0,10.26,0.0,11.37,0.0,11.95,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10938.046438415397
109,1996-03-06,15.95,0.0,14.39,0.0,10.19,0.0,11.35,0.0,11.87,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10905.184580415365
110,1996-03-07,15.98,0.0,14.47,0.0,10.17,0.0,11.19,0.0,11.7,0.0,VPACX,228.0876837116744,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10847.00775126157
111,1996-03-08,15.51,0.0,14.28,0.0,9.87,0.0,11.22,0.0,11.58,0.0,VUSTX,259.28508725886394,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10707.556744403453
112,1996-03-11,15.66,0.0,14.11,0.0,9.98,0.0,11.04,0.0,11.27,0.0,VUSTX,259.28508725886394,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10655.673012195006
113,1996-03-12,15.58,0.0,14.11,0.0,9.94,0.0,11.14,0.0,11.38,0.0,VUSTX,259.28508725886394,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10658.147697865204
114,1996-03-13,15.65,0.0,14.19,0.0,9.9,0.0,11.06,0.0,11.3,0.0,VUSTX,259.28508725886394,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10655.08350521055
115,1996-03-14,15.72,0.0,14.29,0.0,9.91,0.0,11.16,0.0,11.44,0.0,VUSTX,259.28508725886394,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10722.358428197476
116,1996-03-15,15.74,0.0,14.23,0.0,9.83,0.0,11.25,0.0,11.51,0.0,VUSTX,259.28508725886394,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10711.28219988898
117,1996-03-18,15.98,0.0,14.36,0.0,9.87,0.0,11.28,0.0,11.58,0.0,VUSTX,259.28508725886394,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10804.497128476527
118,1996-03-19,15.96,0.0,14.45,0.0,9.87,0.0,11.35,0.0,11.7,0.0,VUSTX,259.28508725886394,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10846.700926380017
119,1996-03-20,15.92,0.0,14.45,0.0,9.93,0.0,11.32,0.0,11.68,0.0,VUSTX,259.28508725886394,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10850.363978691048
120,1996-03-21,15.91,0.0,14.48,0.0,9.97,0.0,11.49,0.0,11.85,0.0,VUSTX,259.28508725886394,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10905.968826025026
121,1996-03-22,15.94,0.0,14.49,0.0,9.93,0.0,11.46,0.0,11.9,0.0,VPACX,224.66849183948682,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10914.888295362587
122,1996-03-25,15.9,0.0,14.49,0.0,10.01,0.0,11.61,0.0,11.93,0.0,VPACX,224.66849183948682,VEIEX,244.2279667303776,VEURX,182.235429897699,VTSMX,175.2373397473599,10948.905914550527
